2022-01-21 00:00:00+00:00,00:00,C,London,29.24
2022-01-22 00:00:00+00:00,00:00,C,London,28.19
2022-01-23 00:00:00+00:00,00:00,C,London,28.58
2022-01-24 00:00:00+00:00,00:00,C,London,42.69
2022-01-25 00:00:00+00:00,00:00,C,London,35.46
2022-01-26 00:00:00+00:00,00:00,C,London,31.44
2022-01-27 00:00:00+00:00,00:00,C,London,30.32
2022-01-28 00:00:00+00:00,00:00,C,London,31.28
2022-01-29 00:00:00+00:00,00:00,C,London,25.96
2022-01-30 00:00:00+00:00,00:00,C,London,31.33
2022-01-31 00:00:00+00:00,00:00,C,London,28.73
2022-02-01 00:00:00+00:00,00:00,C,London,28.95
2022-02-02 00:00:00+00:00,00:00,C,London,28.91
2022-02-03 00:00:00+00:00,00:00,C,London,27.57
2022-02-04 00:00:00+00:00,00:00,C,London,27.02
2022-02-05 00:00:00+00:00,00:00,C,London,27.01
2022-02-06 00:00:00+00:00,00:00,C,London,23.03
2022-02-07 00:00:00+00:00,00:00,C,London,29.24
2022-02-08 00:00:00+00:00,00:00,C,London,26.9
2022-02-09 00:00:00+00:00,00:00,C,London,27.91
2022-02-10 00:00:00+00:00,00:00,C,London,27.87
2022-02-11 00:00:00+00:00,00:00,C,London,28.48
2022-02-12 00:00:00+00:00,00:00,C,London,26.37
2022-02-13 00:00:00+00:00,00:00,C,London,27.34
2022-02-14 00:00:00+00:00,00:00,C,London,28.0
2022-02-15 00:00:00+00:00,00:00,C,London,28.16
2022-02-16 00:00:00+00:00,00:00,C,London,26.01
2022-02-17 00:00:00+00:00,00:00,C,London,22.03
2022-02-18 00:00:00+00:00,00:00,C,London,26.89
2022-02-19 00:00:00+00:00,00:00,C,London,24.69
2022-02-20 00:00:00+00:00,00:00,C,London,21.62
2022-02-21 00:00:00+00:00,00:00,C,London,25.06
2022-02-22 00:00:00+00:00,00:00,C,London,26.28
2022-02-23 00:00:00+00:00,00:00,C,London,27.21
2022-02-24 00:00:00+00:00,00:00,C,London,27.35
2022-02-25 00:00:00+00:00,00:00,C,London,34.15
2022-02-26 00:00:00+00:00,00:00,C,London,32.46
2022-02-27 00:00:00+00:00,00:00,C,London,29.6
2022-02-28 00:00:00+00:00,00:00,C,London,30.51
2022-03-01 00:00:00+00:00,00:00,C,London,37.19
2022-03-02 00:00:00+00:00,00:00,C,London,34.65
2022-03-03 00:00:00+00:00,00:00,C,London,45.23
2022-03-04 00:00:00+00:00,00:00,C,London,51.53
2022-03-05 00:00:00+00:00,00:00,C,London,47.02
2022-03-06 00:00:00+00:00,00:00,C,London,52.95
